"","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db+_2225","Ctrl_BKS_db+_2226","Ctrl_BKS_db+_2227","Ctrl_BKS_db+_2231","HF_BKS_db+_2239","HF_BKS_db+_2241","HF_BKS_db+_2242","HF_BKS_db+_2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db+_2273","Ctrl_BL6_db+_2274","Ctrl_BL6_db+_2275","Ctrl_BL6_db+_2279","HF_BL6_db+_2286","HF_BL6_db+_2287","HF_BL6_db+_2288","HF_BL6_db+_2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob+_2316","Ctrl_BTBR_ob+_2317","Ctrl_BTBR_ob+_2318","Ctrl_BTBR_ob+_2320","HF_BTBR_ob+_2329","HF_BTBR_ob+_2331","HF_BTBR_ob+_2333","HF_BTBR_ob+_2334","Test Pool_Negatve_01","Test Pool_Negatve_02","Test Pool_Negatve_03","Test Pool_Negatve_04","Test Pool_Negatve_05","Test Pool_Negatve_06","Test Pool_Negatve_07"
"Label","Ctrl_BKS","Ctrl_BKS","Ctrl_BKS","Ctrl_BKS","HF_BKS","HF_BKS","HF_BKS","HF_BKS","Ctrl_BKS_db","Ctrl_BKS_db","Ctrl_BKS_db","Ctrl_BKS_db","HF_BKS_db","HF_BKS_db","HF_BKS_db","HF_BKS_db","Ctrl_BL6","Ctrl_BL6","Ctrl_BL6","Ctrl_BL6","HF_BL6","HF_BL6","HF_BL6","HF_BL6","Ctrl_BL6_db","Ctrl_BL6_db","Ctrl_BL6_db","Ctrl_BL6_db","HF_BL6_db","HF_BL6_db","HF_BL6_db","HF_BL6_db","Ctrl_BTBR","Ctrl_BTBR","Ctrl_BTBR","Ctrl_BTBR","HF_BTBR","HF_BTBR","HF_BTBR","HF_BTBR","Ctrl_BTBR_ob","Ctrl_BTBR_ob","Ctrl_BTBR_ob","Ctrl_BTBR_ob","HF_BTBR_ob","HF_BTBR_ob","HF_BTBR_ob","HF_BTBR_ob","QC","QC","QC","QC","QC","QC","QC"
"CL 76:8; [M-2H](2-)@9.44"," 9345.043","23409.162","19972.203"," 8116.252","24701.981"," 9890.334","12033.794","20535.536","10022.134"," 8758.639","17651.893","17453.535","14475.368","11585.815"," 5953.424"," 9743.449","30556.337","13894.391","15519.780","11161.264","20577.964","27660.528","17989.515","24175.760","16593.647","28859.373","33700.026","46662.455","15002.909"," 4505.532","45797.991","21977.377","11717.650","40993.767","28130.140","11970.493","49575.956","65202.457","12334.955","26085.565"," 7515.280","25369.206","42090.620","26379.210","11152.634","14699.943","36477.305","24649.152","27640.241","25529.511","32045.043","25413.065","19009.342","15188.385"," 9454.368"
"CL 76:9; [M-2H](2-)@5.54"," 2251.120","35081.745","18621.286"," 5692.021"," 5974.960","32203.111"," 8091.262"," 5139.659"," 5871.141","26222.180","17259.434","24802.585","18431.233"," 2760.454","36804.120","10758.486"," 6041.218","12014.426"," 1495.387"," 6557.847"," 5644.712","27279.123"," 9680.151","18708.836","11454.585","27407.229","46462.844"," 5869.840"," 3702.474","13572.236","80426.656","13345.783","13039.874","26856.851","28985.135"," 4187.665","19435.327","70723.289","36301.135","24806.282","35222.129","16639.870","42294.341","29217.091","14823.900","30602.770","42520.981","45026.671","51963.609","22999.195","46002.326","44913.882","10567.861","24527.026","21741.973"
"CL 76:9; [M-2H](2-)@9.31","37269.810","19339.315","25785.782"," 8245.192"," 8555.462","10211.910","16417.831","12371.798","22922.770","33344.517","22871.584","21793.961","22789.149","31438.753","12397.394","11861.273","42267.052","36578.744"," 9691.226","18940.407","36699.505","35939.609","26345.555","32069.256","21332.824","13570.182","16228.269","42645.253","17189.625"," 3982.275","31219.032","32363.857","11801.430","26392.928","23737.463","30418.198","41091.947","25374.330","24816.398","13938.716","11041.965","14667.228","41685.081","19272.029","31531.303"," 8586.322","25763.241","28911.960","26946.325","37984.927","23185.612","16701.279","19583.606","17115.466","17371.751"
"CL 78:0; [M-2H](2-)@10.21"," 6972.671"," 9229.223"," 4743.098"," 8047.937"," 3588.775"," 6253.848","10202.795"," 6149.828"," 6748.383"," 9226.218","10629.806"," 7506.450"," 7191.644"," 7451.379"," 5313.395","11718.325"," 2415.834","12544.907"," 6396.613","17027.180","10686.559"," 9550.203","11179.783"," 7971.564"," 8506.616"," 8880.216"," 5628.253"," 3082.016"," 9565.637"," 8279.949","14509.795","12948.502","22098.811","13904.224","11072.680"," 5328.255"," 5917.621","15718.570","19302.462","17588.370","19879.132","13217.479","14949.417","18802.413","12974.939"," 9467.388","15572.756","18166.946","14016.400"," 8548.881","13136.398","11050.615","12710.665","11345.456","16371.488"
"CL 78:1; [M-2H](2-)@7.08","123514.59","100358.22"," 65341.45","106427.81"," 59913.28"," 85420.67","136872.18","113973.34"," 94806.02"," 89600.04","135124.76","144445.54","116134.72","175096.99"," 98218.01","123843.60","184520.69"," 76971.89","171060.15","135776.56"," 87954.66"," 66723.24","178281.61"," 75700.48","119474.71"," 77355.98","208696.83","134091.03"," 82201.44"," 47528.82"," 94689.70","121701.20","122392.39"," 62235.78"," 89375.68","300810.74"," 61866.86","190907.18","131649.78"," 64673.24"," 58909.61"," 59775.52","102677.00"," 93101.53","153413.43"," 59214.72"," 84210.28","169791.03","143537.48","166478.38","139136.07"," 95123.47","164137.48"," 96434.37"," 78062.96"
"CL 78:10; [M-2H](2-)@9.10"," 8210.898","11308.452"," 5884.564"," 9768.560","18025.510"," 4072.701"," 3000.962"," 6006.452","11728.436"," 5557.278"," 4318.168"," 3336.842"," 7565.101"," 6553.443"," 7896.494"," 5701.875"," 9235.522"," 6933.482"," 6326.180"," 9080.678"," 6099.422","18094.786"," 3943.649"," 4122.920","22926.030","16033.981","37789.677","33781.800","22124.163"," 9706.640","10920.833","42104.432","37002.796","16295.073","24721.930","57993.392","17631.434","14326.554","13730.172","14047.757","11735.038"," 8105.950"," 9378.794","18531.036"," 2611.432"," 9853.797","12000.806","22018.612","11268.532"," 8700.591"," 8955.991","13207.142","14854.319","10810.449","17510.385"
"CL 78:11; [M-2H](2-)@4.73","16906.985"," 8552.983"," 9163.922"," 6737.669"," 8331.458"," 6560.426","10584.653","23978.589"," 7937.495","16417.063","16622.018"," 4819.942","28233.408","12593.791"," 6084.220","11261.093","17270.404","14273.302"," 1903.038"," 8157.265"," 7181.216","20940.079"," 9969.725"," 7646.727"," 5012.390","11673.250","18271.041","36924.882","17548.021"," 7628.792","25126.789"," 8899.617","10065.868","17561.855","17696.069"," 3396.516"," 2914.469","25175.634"," 8980.444"," 8855.311"," 5263.431","19642.380","10175.976","22779.178"," 8064.477","13854.808","24667.804","15659.170","22092.637","18667.065","17498.334","13683.942","10985.721","17039.277","13015.181"
"CL 78:12; [M-2H](2-)@9.13"," 8338.973","10259.702"," 7452.545"," 5857.756"," 4859.016"," 6334.691"," 8691.488"," 4811.272"," 4818.576","14348.771"," 7568.978"," 7541.692"," 9141.353"," 7111.201"," 8609.754"," 3770.746","11224.368","17353.240"," 4871.187"," 4732.384","10490.692"," 7912.809","13324.318","13368.827","10555.751"," 8725.775"," 6638.520","16810.389"," 7846.268"," 2665.226","14971.861","11445.034"," 9373.091"," 8483.255"," 9050.900"," 8239.265","11828.167","12335.832"," 8725.895","13659.584"," 6088.005","12423.298","10953.312","14959.157"," 6851.511"," 6514.722","13310.988","14374.740","12702.951","13825.417"," 3879.667"," 3755.592"," 9680.982"," 5868.305","13873.857"
"CL 78:13; [M-2H](2-)@6.11","   6379.8034"," 204656.8443","   8879.8679","  23327.2297","  36565.2486","  12292.8456","   8994.6753","  14725.4607","  14278.4260","  16620.4773","  20044.8823","  15575.9992","  16801.1051","   8054.9360"," 207647.5928","  17144.0891","  20320.4449"," 177332.5584","  35275.1952"," 144201.0617","    772.8959"," 208579.7503","    286.1490","    712.7842","  33357.0622","  20487.6069","   8303.4257","5135100.6210","    637.1402","  13714.7499","  17013.5058","  14970.5136"," 194762.0075","  18977.7853","  27339.1757"," 384197.4252","  89492.8072"," 318681.4947","   7522.5086","  13432.7491","  24638.4217","  20506.9539","  11724.3558"," 230589.1122","  20385.6496"," 184136.5324","   9319.8330","  23775.5273","  12772.8697","  15473.2130"," 241663.1862"," 207640.4355"," 204726.1968"," 212050.9438","    327.5127"
"CL 78:15; [M-2H](2-)@5.22","38593.913","10016.302","53180.862","98322.036","52183.453","56119.143","36901.028","57423.297","44688.178","70738.605","31659.738","64924.945","58076.718","39616.731","20531.221","11313.759","19000.105","42455.321"," 8126.824","45450.807","27033.392","26465.861","34156.774","20660.464","32724.807","16803.825","20620.991","23088.746","37941.424","13367.860","59153.343","27876.233","33504.808","33172.933","30173.722","19502.089","26837.460","25295.876","36238.960","29425.896","25438.160","16697.608","11801.369","18884.949","38415.224","19803.614","44299.685","10402.535","22613.915","41341.561","31716.741","18474.892","27701.491","45364.484","47149.716"
"CL 78:2; [M-2H](2-)@6.97","163816.0","169780.4","135593.2","245036.7","136017.3","145115.2","214177.2","216259.2","231063.7","156846.3","208852.3","215034.5","166072.8","240543.9","224058.6","198246.7","243229.2","161678.1","114336.0","215621.9","183510.8","150895.4","276126.4","276208.0","180335.3","239910.0","248623.5","225445.8","166423.7","173318.0","246049.7","182850.3","240282.2","164061.1","172306.6"," 90414.4","181968.3","275965.4","240836.3","248561.3","184694.2","157530.0","177992.8","196274.9","190948.7","203131.9","214924.7","235057.8","220008.2","281856.7","194836.5","150435.7","262775.8","314449.1","257862.2"
"CL 78:4; [M-2H](2-)@5.46"," 9783.339"," 5077.025","10248.805"," 5381.924"," 4574.226"," 6006.625"," 6959.133"," 8770.250","11179.384"," 4019.511","11028.368"," 5694.199"," 6675.340","11599.317","11050.254"," 2191.819","11593.036"," 5985.231"," 2094.665"," 1629.274"," 2762.177"," 3065.070"," 4443.016"," 3323.435"," 3470.127"," 1779.393"," 5346.945","13949.789"," 9068.107"," 5506.902"," 6108.782","11084.311"," 2422.077"," 1565.043"," 4220.395"," 6565.043"," 4607.479"," 9811.542"," 9325.829"," 5705.764","10178.014"," 1525.234"," 4450.746"," 2885.940"," 6053.107"," 1407.707"," 3536.856"," 9170.247"," 7151.910"," 2063.629"," 4830.125"," 4638.642"," 5307.722"," 3811.431"," 6394.537"
"CL 78:5; [M-2H](2-)@6.32","176613.65"," 94167.83","118203.87","157324.65","137857.20"," 99735.18","128748.40","137713.84","166507.94","159634.50","122881.46","138763.48","148657.94","187682.79","154518.19","185964.70","155428.77"," 95938.61","105995.81","129690.05","148315.43"," 74786.20","147637.57","226751.43","179513.91"," 83747.40"," 73642.52"," 67475.51","117787.57"," 72116.67"," 59237.71"," 96820.49","101536.82","144443.86"," 92002.31","124553.60","136699.57","136506.54","121131.59","162093.34","117654.52","108980.76"," 97235.58","111758.74","104508.28","107799.49","125206.20"," 68359.80","145992.94","140752.19","121442.95","125768.98","139958.75","148233.96","156644.57"
"CL 78:6; [M-2H](2-)@5.59","108513.458","102279.831"," 56855.818"," 62146.646"," 45195.032"," 69746.634"," 92110.178"," 79392.728","159198.339"," 56064.107"," 60436.259"," 78902.497"," 58301.022","209906.811","159872.308"," 87274.350","179215.139"," 35922.914","  8670.685"," 15517.792"," 52509.985"," 44313.266"," 38047.467"," 32865.106"," 39261.658"," 36769.348"," 71746.117","136684.128"," 59267.131"," 98286.331"," 82282.890","109334.862"," 45897.045"," 71017.130"," 69418.162"," 33499.145"," 45505.532","161871.068","145122.552","107572.418"," 96606.363"," 41335.973"," 58075.544"," 51138.497"," 37527.756"," 31426.166"," 37403.389"," 78657.423"," 96222.848"," 87448.774"," 84965.025"," 73606.286"," 68897.193"," 45072.752"," 59301.890"
"CL 78:7; [M-2H](2-)@5.59"," 56004.654"," 19446.767"," 41510.327"," 54610.391","  7592.741"," 21260.632"," 44226.840"," 17229.885"," 50757.967"," 34203.785"," 38957.308"," 18473.705"," 50775.810"," 46046.592"," 46601.047","  4931.735"," 20879.283"," 26962.721","  5314.474"," 17900.114"," 14779.598"," 43095.890"," 48534.811"," 10251.376"," 12124.796"," 16586.330"," 87833.743","153571.835"," 20927.254"," 34028.493"," 58698.024"," 53213.358"," 41519.693","  9778.821"," 13535.344","  2212.207","  7748.832"," 63988.514"," 58355.333"," 73899.229"," 21045.984"," 31183.803"," 42126.664"," 23374.633"," 14855.251"," 35751.749"," 72456.307"," 72448.040"," 66349.503"," 56607.669"," 25446.561"," 20891.488"," 19464.023"," 23300.246"," 28106.884"
"CL 78:8; [M-2H](2-)@5.74"," 79072.24"," 44777.40"," 77002.23"," 67043.95","106998.50"," 51855.64"," 61335.88"," 78356.09"," 59736.07","104586.31"," 89990.25"," 83164.39"," 78491.54"," 62690.31"," 96416.44"," 48596.77"," 68418.78"," 79742.68"," 51547.81","109841.63","103781.18"," 52901.88"," 77635.14"," 84638.31"," 87166.63"," 25474.73"," 52244.90"," 75738.91"," 60202.96"," 45476.60"," 45037.08"," 35791.26"," 53614.84"," 50057.57"," 61062.61","154344.81"," 69678.49"," 71932.27"," 58120.93"," 33097.97"," 47314.99"," 43658.77"," 55550.61"," 34999.48"," 92723.91"," 51356.46"," 49879.44"," 67310.88"," 66351.21"," 67310.64"," 48605.73"," 62823.16"," 57238.47"," 62610.98"," 76496.28"
"CL 78:9; [M-2H](2-)@5.51","110193.46"," 94831.00","130929.20","121397.56","114339.66","122797.31","107327.84"," 79773.95","113249.49","150538.36","160933.71","159610.31","134810.79","110071.60","143778.44"," 73105.90"," 76894.58","143896.51"," 35711.49","209663.39","149393.32"," 68199.73","141098.88","121854.08","138600.21"," 49579.53"," 92233.57","148544.46"," 67838.13"," 43242.39","155255.17"," 59369.47"," 54249.26"," 79351.38"," 69794.52"," 45716.71"," 65923.03"," 93248.54"," 78502.50"," 66206.72"," 61376.40"," 80622.00"," 96460.30"," 76847.48","108114.21"," 66433.54"," 81642.91","136244.01","113028.31","112495.53"," 91824.79"," 73452.68"," 91417.16","114109.24"," 91126.11"
"CL 80:1; [M-2H](2-)@8.06"," 49651.37","149072.21"," 57375.05","155340.41"," 29697.05"," 60731.64"," 95550.15","193569.59"," 72192.35"," 86410.34","159062.54","166495.65","106085.30"," 95910.54","103940.18"," 52110.39"," 73962.13","109038.45"," 20206.85","131138.45","115543.71","185476.07"," 89214.40"," 92776.27"," 60371.76"," 42099.35"," 43612.97","141121.83"," 66542.76"," 26325.96","192388.69","178057.32"," 96331.51","105283.56"," 99456.97"," 82686.69","111633.56","243139.86","272108.14","141716.04","105314.69"," 96397.05","191445.98"," 87295.15"," 78575.74"," 98389.78","225529.25","308729.57","208669.56","196727.26","119197.26"," 78430.23"," 83205.52"," 96629.50"," 80256.74"
"CL 80:10; [M-2H](2-)@6.07","30613.063"," 6918.965","16860.037","50106.347","16438.546"," 8347.889","35797.485","14116.447","39082.697","17647.177","21395.796","17668.369","16190.231","13924.645","34273.760","21173.557","35385.505","35556.924","27171.043","44960.899","28893.507","15003.860"," 9923.296"," 9203.049","42371.894"," 9892.166","33174.185","49186.329","43919.101","12895.087","28954.534","20499.162","43834.348","12055.872","11334.756","30628.878","16821.520","16361.813","26006.050","13611.714","21852.040"," 8109.667","36274.919","25022.733","18897.820"," 8930.717","16745.348","18735.897","16474.629","21326.218","14705.810","13499.386","16338.659","14401.885","21264.365"
"CL 80:11; [M-2H](2-)@5.91","101069.60"," 73218.57","111008.22","118923.86","141497.89"," 98635.12","124101.14","130810.99","120225.21","106114.87"," 93545.36"," 96356.13","135478.18"," 90413.06","113087.25"," 59486.59","108974.47","130658.34"," 81935.07","132589.59","120956.10","115578.57","123945.49"," 76853.49","163744.61"," 39768.80"," 23662.28"," 29327.30","121955.67"," 88356.66","128610.65","119801.55","157514.80"," 89613.75","105886.88","239868.28"," 73551.02","100479.25"," 64889.76"," 83504.02"," 51401.76"," 93488.39"," 89132.67"," 89829.03"," 93938.79"," 46890.57"," 47273.01"," 75325.10"," 98095.10"," 38132.35"," 96942.51","112725.92","109644.32","123045.53","136604.91"
"CL 80:12; [M-2H](2-)@5.90","265090.0","236658.8","322793.1","299539.1","413063.2","324453.9","318458.8","349311.3","286535.0","407166.3","287275.3","326073.6","386259.9","252310.5","283587.4","190084.9","272764.0","435118.6","261081.4","392351.4","313272.5","288200.9","356070.2","336010.0","489667.1","223775.2","147930.3","223149.0","389897.2","222208.9","250361.9","297177.8","459513.5","336604.3","363739.3","739205.0","337868.9","215356.3","183590.5","218394.3","296605.5","262560.6","234253.2","266857.1","396428.6","283476.1","278074.3","226190.1","259931.2","286659.1","287648.7","288309.8","385610.2","444367.4","412391.6"
"CL 80:13; [M-2H](2-)@5.61","24459.755","18952.849","51410.312","50844.401","14598.973","55533.542","26147.185","51810.058","28284.364","61748.588","59566.166","60287.158","23926.462","27508.589","35928.640","40212.813","20652.552","38507.909"," 4265.407","30002.908","39462.302","26533.522","11574.632","52288.299","10601.162","42136.586","32234.796","44715.078","11149.983","20628.260","41512.190","22250.532","27545.954","41490.986","57930.027"," 5714.143"," 9000.401","48411.384","20072.433","27641.876","34030.171","21821.686","21585.104","45872.732","23919.896","19307.994","46287.365","22206.404","48674.076","54513.691","29368.859","24411.113","31825.025","50314.401","34985.078"
"CL 80:15; [M-2H](2-)@5.28"," 1709.2443","15808.5537","45960.7357"," 8439.5663","27021.8703","47346.8205","36513.0370","32652.1989"," 4258.1568","22335.6429","28828.8130","46563.6707","44469.1393","17600.2095","24246.6063","23531.5603","20842.7475","41630.4955","  107.6839","40015.5327","33581.2664","21158.7676","24639.6479","38947.4350","30910.0255","10982.1162","22000.8159","27209.6003","45125.2924","21875.9346","21715.7353","30281.0328","37107.4671","44280.8309","20620.0877","11737.4001"," 3802.0490","44335.5258","17782.2080","27933.4502","23420.6289","26609.9424","27453.4339","60824.3937","27368.0895","23639.7091","38748.7561","12417.7436","33697.4633","38431.4644","40285.3371","24392.4503","32325.9317","44610.1964","34967.8745"
"CL 80:17; [M-2H](2-)@4.84","  789.80421"," 1759.94085"," 1977.61937"," 7971.81911","   65.72104"," 2222.80168"," 5081.18422"," 4217.71643"," 9209.32148","11297.63940"," 3004.01112"," 5809.11331"," 3033.54927"," 7421.73260"," 7998.64741"," 3520.78633"," 1479.09086"," 2390.06000","  883.32469"," 1992.15590","  855.90050"," 2962.89912"," 3199.90356"," 1114.66044"," 2434.45021","12667.60234"," 8767.45506"," 4307.81537"," 5452.31172"," 2478.66205"," 7888.29952"," 4800.93991"," 5775.78829"," 4196.79646"," 4953.62117"," 1054.18819"," 1466.23325"," 6608.74794"," 7114.75781"," 9941.83850"," 3121.35247"," 2423.45146"," 2157.05211"," 2730.66078"," 2110.43415"," 4794.73146"," 6052.40650"," 4790.73684"," 6340.32807"," 5517.66252"," 5878.16981"," 7636.55167"," 6997.23413"," 8211.71479"," 4628.34105"
"CL 80:3; [M-2H](2-)@6.79"," 3676.5161"," 1570.2692"," 3005.8297"," 5379.3754"," 1490.4896"," 7750.5155"," 6944.2775","11224.0982"," 7571.8731"," 4440.6016"," 5768.9417"," 4390.2353"," 9032.5706","19297.0430"," 5709.3374"," 9727.2921","12236.2920"," 2812.8265"," 3216.3088","14114.8766"," 4628.8096"," 6744.5554"," 4578.6316"," 2308.4774"," 3471.0310"," 2383.4652"," 4205.7219"," 4474.1280"," 4515.9619"," 1660.7823"," 7200.5812"," 3318.7429"," 5027.8750"," 4571.6309"," 7424.5851"," 4341.4103"," 4941.3380"," 2519.2541"," 2143.2745"," 2947.5995","  928.5993","  581.6821"," 5388.2458"," 2897.2369"," 5308.9222","  612.3189"," 3241.9168"," 6626.1881","11538.5867"," 5445.1741"," 3738.4713"," 3572.9485"," 7568.8071"," 2084.5541"," 2776.0857"
"CL 80:6; [M-2H](2-)@6.60","14404.975","16510.465"," 7046.202","21625.331","11530.448","14845.334","10134.683","15742.878","21390.013","12024.466","20345.575"," 6534.442","20548.488"," 9721.694"," 8771.747"," 9314.811","15474.679","18731.178"," 4197.601","12248.652","20040.733","26749.866"," 6996.445","20934.711","12695.266","16406.024","12242.467","20491.085","20845.702","15641.995","21783.993","15058.610","25428.084","14124.519","19104.892","20559.759","12458.315","25322.235","14490.923","15455.647","11899.899","19853.117","16520.018","27945.011","20559.523","28248.910","23628.990","13036.859","25142.097","19295.116","15110.910"," 9723.397","20775.751","17865.548","10848.698"
"CL 80:7; [M-2H](2-)@6.26","15681.208","10668.536"," 9568.715","14229.001"," 9726.088"," 9979.548","14247.607","16261.393"," 4805.031","13413.528"," 4339.087","14166.009"," 6381.443"," 6002.096"," 6012.244"," 8245.438"," 4343.014","12679.198","12559.243","13974.519"," 8730.929"," 5085.042","23507.356"," 6729.783","20695.179"," 3605.107"," 7892.126"," 4778.580"," 9530.591","12270.143","12070.328"," 9029.546","11239.374","14679.580","41865.758","46214.254","72694.278"," 9907.444","32098.401","11385.311","54110.129"," 9693.773"," 9587.232","14952.641","15493.886","34399.910","45861.595","11664.773"," 6444.096","14382.031","15704.080","13592.132","10336.759"," 8906.052","13676.493"
"CL 80:9; [M-2H](2-)@6.07","34678.27","12466.79","16332.31","42549.48","28344.13","35862.89","29834.74","55555.01","33661.87","30291.94","25807.92","27759.74","42057.98","22641.81","36635.47","15118.65","30174.22","41182.68","27266.26","29604.04","37174.81","40143.26","36378.47","37688.32","52423.28","23857.59","27468.46","37085.49","29136.01","17412.34","46903.50","13890.53","52942.59","25380.01","38989.56","23805.37","39606.74","42776.60","31000.81","43474.99","33324.43","30530.11","27002.86","19205.54","44408.00","34766.79","44086.14","38106.56","30525.85","42918.83","42112.51","28618.91","29823.74","29320.26","29961.01"
"CL 82:1; [M-2H](2-)@8.34"," 38523.830"," 74473.550"," 31502.123"," 73358.759"," 16503.023"," 36610.481"," 55060.337","105732.503"," 87609.731"," 59560.011"," 97124.473","154348.256"," 53786.087"," 96095.919"," 51930.123"," 52100.079"," 60114.229"," 49572.034"," 10502.364"," 58046.257"," 57846.887","145008.177"," 47235.474"," 53051.863"," 21610.442"," 13928.919"," 27838.831","108363.134"," 33646.116","  8964.339","113295.900","107927.568"," 47412.935"," 50503.634"," 79623.528"," 34350.218"," 66839.624","242010.185","228948.932"," 93651.939"," 71520.129"," 49108.045","159896.513","104176.481"," 30197.641"," 54211.299","154634.029","281251.074","114342.100","119826.141"," 69440.588"," 36738.034"," 40113.248"," 51365.186"," 36346.742"
"CL 82:11; [M-2H](2-)@12.59"," 2999.0446"," 3537.1751"," 5179.0201"," 7757.6633"," 6565.0876"," 5584.0688"," 7155.6682"," 4378.5932"," 2137.4494"," 3938.8595"," 5220.1619"," 7038.3560"," 4350.8716"," 6350.5266"," 4254.4366"," 3569.2272"," 1873.4088"," 5910.4594"," 2005.9572"," 3576.6766"," 3563.7222"," 5965.5418"," 5712.8383"," 6396.2028"," 6073.0901"," 2938.2713"," 9275.5814","25519.1236"," 6010.5856"," 3971.9733"," 5912.2434","13500.2092"," 2027.7976"," 5216.9505","  951.2784"," 3635.1559"," 5556.5353"," 6295.0941"," 6342.1339"," 6010.1416"," 5501.1770"," 5401.0534"," 4553.7787"," 6677.1504"," 5102.5314"," 6112.2140"," 9409.7562","10892.4639"," 8121.8283"," 6257.9535"," 5903.8888"," 6832.3912"," 1913.8725"," 5824.7699"," 5018.3801"
"CL 82:13; [M-2H](2-)@11.74"," 4211.077"," 4953.745"," 3196.275"," 4836.588"," 4577.563"," 3399.992"," 1788.250"," 3794.212"," 2830.229"," 2890.294"," 6454.035"," 3543.888"," 3231.592"," 2175.248"," 2258.238"," 9303.963"," 5856.218"," 4505.812"," 1714.364"," 3144.352"," 3662.121"," 7366.637"," 3447.267"," 2712.201"," 4444.950"," 1345.009"," 4411.592"," 8521.082"," 2642.425"," 2086.108"," 5553.406"," 7338.325"," 3101.870"," 5786.775"," 5427.375"," 5973.047"," 4012.088"," 2825.324"," 6005.262"," 3049.786"," 2926.984"," 3371.458","11985.586"," 7624.808"," 4856.861"," 3851.006"," 5892.954"," 6683.157"," 6756.624"," 8750.906"," 7407.386"," 6149.050"," 3811.303"," 5039.780"," 4945.457"
"CL 82:2; [M-2H](2-)@7.53"," 19704.80"," 63879.42"," 42737.74"," 45936.89"," 27463.19"," 30253.84"," 40321.58"," 55836.01"," 46022.45"," 47385.47"," 32560.79"," 57057.81"," 35176.62"," 50473.65"," 82353.90"," 31809.37"," 46826.66"," 55094.03"," 14715.79"," 54806.16"," 37621.40"," 59168.18"," 80492.15"," 52312.02"," 50529.07"," 20741.35"," 34832.58"," 56674.59"," 32223.69"," 30924.96"," 48027.90"," 37836.19"," 45675.35"," 47023.25"," 57680.42"," 40598.98"," 66498.14","120271.80"," 87899.11"," 68363.23"," 68490.28"," 43496.41"," 64951.56"," 62614.21"," 56723.85"," 87347.72"," 90478.23"," 89746.89"," 59175.49"," 57319.78"," 53927.06"," 61122.65"," 40844.03"," 63323.86"," 60318.74"
"CL 82:4; [M-2H](2-)@6.87"," 57960.94"," 49107.97"," 46493.20"," 47129.03"," 22266.71"," 57240.50"," 52084.64"," 62102.00"," 60313.45"," 65874.72"," 33796.77"," 88542.52"," 36340.97"," 49459.85"," 88444.74"," 58274.81"," 63290.82"," 71298.16"," 24582.43","124703.46"," 48142.28"," 40461.62"," 76490.48"," 91931.04"," 82606.82"," 25344.33"," 18705.70"," 13871.95"," 68335.51"," 38735.26"," 46367.19"," 15662.94"," 28828.38"," 45758.36"," 57370.08"," 36329.43"," 77988.77"," 51258.16"," 21469.19"," 63073.67"," 56361.91"," 56244.63"," 36830.29"," 37086.70","114387.33"," 98348.57"," 50225.81"," 22673.74"," 50427.45"," 63662.39"," 51127.24"," 66413.96"," 45451.77"," 72908.53"," 48700.97"
"CL 82:5; [M-2H](2-)@6.88"," 88398.36"," 67241.04"," 61718.14"," 70007.39"," 51785.89"," 60367.13"," 72944.18","125637.94"," 80223.24"," 78731.33","100991.16"," 69812.03"," 92343.07","101275.75"," 92427.78"," 73926.74"," 67485.06","168238.60","106726.56","257661.84","114093.99","149016.34","115030.26","120112.28"," 89339.14"," 52125.46"," 81569.86"," 88328.39"," 84887.68","118143.22","120758.12"," 43192.46"," 71295.08","177612.21"," 56796.39"," 75147.74"," 94628.30","142716.41"," 77469.40"," 72116.92"," 85868.82"," 84474.40","104575.30"," 88703.09","140517.61","123884.04","110160.90"," 85316.24"," 79267.72","168304.93"," 76118.53"," 63852.06","105553.19","185512.97"," 85577.26"
"CL 82:7; [M-2H](2-)@6.39"," 47498.55"," 25376.00"," 43623.63"," 53588.86"," 54797.71"," 30637.20"," 52973.09"," 70050.54"," 59516.23"," 87901.40"," 67951.11"," 77717.10"," 57771.07"," 71704.60"," 41642.02"," 85182.51"," 88032.92"," 78229.24"," 20324.80"," 72868.34"," 77017.91"," 53801.44"," 62425.70"," 84787.23"," 67429.57"," 21525.90"," 34638.95"," 43386.80"," 48906.83"," 16882.60"," 57760.95"," 55195.58"," 37437.25"," 61735.22","104147.69"," 55992.26"," 63847.23"," 68056.12"," 71917.01"," 62049.85"," 48845.69"," 33481.49"," 35269.84"," 91814.15"," 84008.22"," 36699.28"," 55358.82"," 55108.79"," 56215.68"," 80067.14"," 51462.70"," 63612.73"," 46028.12"," 73941.03"," 46753.60"
