Sample,Ctrl_BKS_2202,Ctrl_BKS_2203,Ctrl_BKS_2206,Ctrl_BKS_2211,HF_BKS_2214,HF_BKS_2216,HF_BKS_2217,HF_BKS_2218,Ctrl_BKS_db+_2225,Ctrl_BKS_db+_2226,Ctrl_BKS_db+_2227,Ctrl_BKS_db+_2231,HF_BKS_db+_2239,HF_BKS_db+_2241,HF_BKS_db+_2242,HF_BKS_db+_2243,Ctrl_BL6_2249,Ctrl_BL6_2250,Ctrl_BL6_2251,Ctrl_BL6_2252,HF_BL6_2260,HF_BL6_2261,HF_BL6_2262,HF_BL6_2266,Ctrl_BL6_db+_2273,Ctrl_BL6_db+_2274,Ctrl_BL6_db+_2275,Ctrl_BL6_db+_2279,HF_BL6_db+_2286,HF_BL6_db+_2287,HF_BL6_db+_2288,HF_BL6_db+_2289,Ctrl_BTBR_2292,Ctrl_BTBR_2293,Ctrl_BTBR_2297,Ctrl_BTBR_2298,HF_BTBR_2306,HF_BTBR_2307,HF_BTBR_2308,HF_BTBR_2309,Ctrl_BTBR_ob+_2316,Ctrl_BTBR_ob+_2317,Ctrl_BTBR_ob+_2318,Ctrl_BTBR_ob+_2320,HF_BTBR_ob+_2329,HF_BTBR_ob+_2331,HF_BTBR_ob+_2333,HF_BTBR_ob+_2334,Tissue_Test Pool_Positive_01,Tissue_Test Pool_Positive_02,Tissue_Test Pool_Positive_03,Tissue_Test Pool_Positive_04,Tissue_Test Pool_Positive_05,Tissue_Test Pool_Positive_06,Tissue_Test Pool_Positive_07
lysoPC 14:0; [M+Na]+@1.09,6878.7414,2219.0572,4396.2598,6477.8654,4984.3749,4860.8451,3809.2876,3418.0579,3976.4215,6716.3872,6458.5821,3404.3897,5250.9249,7387.8057,2949.5041,2611.7108,2825.0758,2069.2013,2415.5042,1878.9645,2513.7144,1773.1173,1689.5702,2168.3459,1348.8474,1244.2663,3310.6661,13145.0361,4180.4116,373.3418,3358.5133,2036.2663,1330.0294,3660.7513,2630.9923,1409.5856,2756.1602,2794.7125,1518.0013,2292.8044,1255.689,1671.9628,2135.7046,3258.8324,1987.7256,1554.4673,1783.1523,3363.9018,4442.9526,2461.8333,3367.6031,965.2706,2979.5619,2344.6709,3168.7294
lysoPC 15:0; [M+H]+@1.32,56682.9,33502.1,57805.86,69513.64,32710.59,49009.7,53167.82,62439.75,44237.76,42363.63,38712.11,54023.11,54360.17,43634.12,44424.36,19064.13,31878.61,28895.13,20676.05,24466.19,32326.81,29154.96,20750.26,14207.96,10396.56,24215.9,52403.01,88947.41,46934.06,11770.53,48433.68,48134.52,37315.44,35737.6,51896.6,29781.01,29460.79,48535.03,56139.15,43454.34,18111.33,24634.5,33776.72,32386.92,19847.03,28668.42,33202.81,48679.78,41629.71,30250.72,39851.28,32757.35,49008.58,36326.86,49308.71
lysoPC 15:0; [M+Na]+@1.64,105924.1,75748.8,85634.35,72214.31,47575.68,100878.24,115472.88,113041.7,71687.21,175391.48,110201.91,56115.44,109600.21,93634.14,72133.18,83507.73,34954.51,18435.23,18738.02,58952.1,64131.54,39499.59,28213.22,44157.56,27922.08,25081.34,52207.31,135913.73,31826.79,19268.74,75273.06,45815,40286.62,84428.7,105249.66,22128.94,73449.83,40785.54,78174.33,51952.8,35973.07,44732.55,23047.18,36850.49,62964,77238.61,55258.69,117164.43,43477.79,74751.08,74911.89,78733.16,71791.14,61356.44,93300.81
lysoPC 16:0; [M+H]+@1.59,28527592,18819059,29163249,32547030,18475930,23994259,27217014,30175127,24325471,32482941,29799983,29933495,29307762,30330764,23772006,17489963,24923871,24999365,19000520,19323966,21102773,22313178,21771108,16228930,15597715,12089752,30284806,42051472,25217914,5482103,27079471,29234568,23323346,22362659,30090366,21490276,16715464,28371528,27696911,24264253,13283180,14781533,20444500,27057289,18550590,17878683,21334810,33779421,22487701,24353623,24924593,24218686,26623494,24588246,23784170
lysoPC 16:0; [M+Na]+@1.91,96450.057,56205.634,92990.683,97327.67,30275.204,58402.357,86633.313,92467.569,56905.991,61583.469,85823.213,71090.515,79818.639,48113.571,40340.241,15155.716,34640.893,24142.107,21684.393,15918.803,35337.685,29666.357,29262.079,23784.04,28697.89,38697.631,191467.697,183327.315,54493.657,5436.362,145822.399,90858.692,42156.166,42531.609,89871.055,21057.36,38253.141,52985.311,37755.433,31498.559,23916.892,32587.882,30146.19,36964.437,33554.524,48083.678,84190.685,95685.125,59118.914,54172.999,59632.836,74777.101,78152.384,54751.476,62369.128
lysoPC 16:1; [M+H]+@1.14,1249304.15,241844.68,1012065.99,1130234.67,631290.8,930386.91,1153123.2,761798.68,731417.95,1138036.32,965014.61,1035354.23,729743.15,917075.7,861377.38,344225.34,782918.39,484590.93,350437.91,490828.62,516343.85,106714.25,411505.19,415451.07,358140.81,197654.84,342529.63,505682.69,390609.54,89112.45,392692.04,322750.48,294019.89,299080.17,407415.35,224617.8,241829.46,325705.39,289300.8,300587.35,163481.78,100808.04,115082.94,173730.58,462827.41,182814.6,122151.22,228537.22,522738.01,604031.05,564993.51,567288.66,534496.8,573477.99,568134.66
lysoPC 16:1; [M+Na]+@1.16,55206.519,8218.818,63829.482,50946.651,35933.092,34299.444,49194.052,40232.483,35860.692,27896.629,44813.044,47196.882,35884.064,26506.658,35568.74,20219.644,37922.897,17259.839,11936.011,23531.518,26249.936,6082.4,19237.668,23753.127,14931.505,11773.067,16764.084,15205.857,21070.724,4702.005,25109.225,26425.651,19085.295,20395.465,16689.963,19164.323,16690.828,10712.219,12176.806,12921.757,10082.464,3385.008,5863.582,8005.491,23534.433,10332.597,3880.959,16520.719,28199.943,33727.735,20635.498,24165.259,29528.893,25275.339,29058.395
lysoPC 17:1; [M+H]+@1.48,78112.17,36399.3,59924.21,58218.36,34607.19,74328.44,84783.73,72019.99,65905.15,77001.39,76160.93,73899.71,74479.3,71358.31,66112.42,19654.17,51102.72,41880.61,32181.32,34155.86,56090.45,22975.2,45595.94,31481.04,40229.57,19039.7,38984.87,82132.54,40714.14,12671.51,47470.69,44630.85,32690.99,34965.09,60647.45,27387.72,38475.84,45178.78,42829.35,30761.67,18970.45,17656.49,25903.39,36404.17,50485.19,25270.01,19416.38,38421.41,51899.65,55754.27,51433.38,52270.99,58813.17,45132.86,49861.84
lysoPC 18:0; [M+H]+@2.36,27369366,29429198,21405030,21331014,11937543,17666369,29574086,25657294,23502846,34316372,26515192,31773121,25437244,28603859,17155418,18153240,28170666,31885836,28226170,25158194,26490491,26683033,30379138,21651510,22790400,12723575,41070500,43906985,26781859,6411816,29839815,29221045,19001280,26000351,35306907,25430285,24806408,33976363,39624273,24308557,16511398,22034067,32867330,32944503,28157164,29379922,34339553,42144605,24769102,25788263,24864511,28379088,29032572,28599025,27451678
lysoPC 18:0; [M+Na]+@2.13,20674.279,22210.01,14614.395,23196.69,18616.295,21880.181,19353.766,21203.624,12884.327,15746.208,21663.491,18936.403,38191.476,27167.653,10677.923,11426.637,10537.587,11240.416,5168.713,8841.127,8076.731,10027.541,5400.109,13683.902,7863.238,11397.204,20907.904,48768.546,19243.12,8598.249,39123.694,37684.508,17371.152,21034.542,30254.255,8353.892,17072.513,17784.274,12602.581,18151.202,7177.559,14626.578,10360.856,12907.044,9062.98,20517.581,21402.233,31305.934,20414.767,14875.401,18490.714,21407.973,15025.89,14888.093,16677.266
lysoPC 18:0; [M+Na]+@2.84,3230.27422,2321.72161,2498.81168,3944.75844,3105.65043,3593.37589,5035.29252,5187.85578,9738.12512,3699.45996,4374.22997,6110.3674,6228.50871,1220.62509,2092.65242,3054.97468,2190.89615,1721.72717,3622.72773,1930.29186,1579.75389,2989.3334,1301.82468,61.90824,2285.74569,4066.87876,9790.21773,7006.90402,5074.66032,877.52709,6547.60705,3815.26188,3381.757,1898.45668,12585.21592,3387.84759,1886.64275,6404.76426,5452.45744,1537.3547,1708.00288,2105.65946,4983.62262,5080.41569,1875.6175,6301.77181,3602.91622,6585.8019,3372.46795,3394.14339,2931.21237,3982.71976,4882.99957,3215.93185,4470.80757
lysoPC 18:1; [M+H]+@1.72,6877262.7,3546106.4,5955128.7,6064135.3,3948610.8,4942663.2,6455513.8,5894268.4,4364457,12117986,8455820.8,10856404.3,6168519.4,9250332.8,6969205.9,5744754.7,8238716.2,5647262.3,5797557.3,5255697.7,6483486.4,2414194.3,7032858.3,6366868.8,5366198.3,1901400.8,4764530.3,8177317.5,3588365.9,754012.3,3658192,3782130.5,2781073.1,3871040.4,6046896.2,3492796.3,3155181.5,4533229,4500237.8,4165299.4,1915515.7,1962039.8,2283637.1,2939674.5,8129718.3,3008023,2061538.4,4474936.9,5330853.7,5499966.8,5298026.5,5326481.7,5681008.9,5892822.1,5722110.6
lysoPC 18:2; [M+H]+@1.28,6056113,5729765,5399503,6968133,3119146,5028819,9570067,6795198,5274975,7157981,6260271,6913282,6326874,10529808,6845441,2961350,5548238,4163407,3612843,4448393,4291481,3126761,4745167,4238103,3824969,2755999,7707757,15629610,4796227,1355783,7034532,7099596,4049204,3768721,7183920,3237966,5420042,7203214,6743268,8488086,2949100,2788226,3809650,4872130,5324882,5162425,4146662,9895072,5718646,5917601,6181328,6075931,6358857,6357551,6181691
lysoPC 18:2; [M+Na]+@1.17,252767.98,226987.61,266223.95,379462.77,185896.56,235348.7,323248.82,342913.86,263240.37,225251.89,247536.47,275541.85,255151.45,305108.06,294229.35,166359.34,211593.48,192302.6,157511.57,198194.73,189170.11,169464.73,181674.76,177880.54,161545.44,183862.38,361583.91,308771.41,224063.31,71826.94,335271.21,333747.41,228735.85,213647.61,244384.39,154737.86,266912.48,287538.89,274544.54,377587.83,177549.21,184675.36,160280.8,257001.73,250433.62,225877.36,203653.41,371072.03,248252.18,263750.64,260959.14,229791.93,288855.88,315623.5,266751.93
lysoPC 18:3; [M+H]+@1.05,192543.37,90520.02,178858.76,230373.22,105038.17,198160.24,334590.31,235825.82,165579.47,329066.97,315438.71,272434.27,191721.05,358590.23,173791.33,71007.21,144859.09,88325.87,59765.61,75143.55,77690.51,63647.51,80066.91,77208.89,58344.77,80204.56,139371.52,627950.11,109826.23,32449.69,186179.28,180984.65,108079.34,95851.86,185268.33,77100.28,115052.95,179606.55,186912.59,202789.63,58883.55,50182.47,73572.41,88729.89,105369.49,75893.55,69706.43,203693.11,163230.05,162465.29,169926.93,171175.3,180921.57,180189.48,178100.87
lysoPC 18:3; [M+Na]+@1.06,10145.36,3882.916,9565.94,17654.926,6044.286,8064.302,12233.687,14187.354,9633.88,11345.028,16440.302,14950.324,4906.802,15164.531,7314.388,6155.11,6600.129,3768.354,6070.441,5904.055,4389.161,5954.702,2795.714,6701.339,3685.401,4269.002,7839.133,32539.485,5888.723,1280.746,7505.504,7980.433,5206.909,5213.487,6107.542,4625.177,11035.54,10819.696,8210.742,12341.367,4329.13,2713.147,4976.995,3442.267,6905.53,2558.057,3296.362,9504.559,8962.776,7566.246,8563.518,6112.408,11122.108,8287.249,9970.057
lysoPC 19:0; [M+H]+@2.81,227250.84,201783.51,185561.24,279266.47,116438.6,228878.86,366435.11,353266.68,253260.97,212099.1,218068.33,273482.92,300652.93,224596.94,254037.73,118836.73,156497.97,317033.14,217623.62,224885.47,271109.53,270995.82,264080.65,203618.37,157028.16,105139.86,281869.6,467255.11,149887.51,86864.64,276375.16,223169.93,196083.38,194006.27,250830.37,139061.99,185144.62,512030.34,456636.43,270877.36,121309.98,201976.7,311438.38,239178.97,226740.01,207663.41,347000.4,455049.81,222615.96,228587.61,220985.82,205130.4,232345.13,233344,220792.41
lysoPC 19:0; [M+Na]+@2.87,12228.828,10169.18,8648.786,22936.413,6263.324,15946.376,22689.318,19517.849,14063.245,19077.17,20117.156,17534.515,14313.534,16090.375,10438.442,8255.252,8335.564,18927.615,9850.351,11004.93,14582.33,14176.819,10333.598,10422.233,8330.801,7131.078,19129.011,31505.411,9910.721,4557.931,23136.204,12135.191,14842.014,11808.292,13289.207,5584.725,13825.131,34101.55,24324.622,17611.795,10018.135,10498.113,19049.694,15953.121,10204.506,15778.849,18920.252,26918.302,9488.567,10921.653,13451.217,10956.511,10493.318,16187.236,12967.579
lysoPC 20:0; [M+H]+@3.27,236851.2,273068.58,252551.52,392280.57,125372.74,318793.08,564777.93,460698.89,446539.52,449873.13,441867.47,509859.16,325982.53,376119.56,330664.52,95635.7,303502.08,363115.87,249976.48,265980.18,229394.01,329319.45,297390.66,169421.9,140857.17,69656.77,188643.16,630287.56,139107.17,77286.22,356198.8,278767.41,213720.81,286627.97,392560.42,255601.56,293790.3,905457.55,939112.29,517774.54,238763.06,226696.75,509006.75,409341.71,240487.53,319116.84,376424.69,922644.5,298757.89,282455.74,300004.67,314963.07,311402.3,267391.08,324210.87
lysoPC 20:0; [M+Na]+@3.33,16153.747,19317.247,14129.59,23384.173,7761.252,23465.297,42017.562,32508.701,31114.781,34899.975,35809.669,34436.484,25955.278,29019.317,23036.402,6959.231,17945.349,24909.295,15286.748,15266.369,16413.696,23454.49,20861.377,9922.738,8720.315,4993.177,11060.851,58751.632,9918.976,5059.536,22674.633,19429.521,14390.358,19125.205,30371.423,15438.537,17051.676,68596.455,67731.577,33078.622,14025.37,16758.611,32226.819,27919.697,14288.751,18880.278,28559.72,79203.353,14448.877,20628.17,24102.18,20055.609,18008.945,20552.27,19700.245
lysoPC 20:1; [M+H]+@2.50,389782.6,207747.92,392347.97,285560.23,177206.02,278480.82,342585.81,339182.71,235709.13,763587.82,506623.1,662123.42,316871.23,451921.41,392171.17,209243.48,376166.83,358110.96,370906.65,305962.88,315733.37,117536.04,357375.87,328746.42,273472.19,73666.37,156891.36,244983.55,99318.58,22314.31,150060.79,132689.88,101956.4,199461.64,256695.57,164285.81,179305.07,212299.45,239451.34,193229.23,120051.46,67991.88,121080.17,156330.61,502349.04,177647.35,115096.89,224596.24,234845.12,239613.16,288829.63,281613.47,302924.07,324433.96,296295.49
lysoPC 20:1; [M+Na]+@2.57,178049.273,82060.05,200940.942,126398.186,67416.81,164992.657,185620.089,122464.92,88908.077,439600.183,336530.51,342443.566,161311.484,239262.651,123474.538,62931.229,184038.511,123584.6,99298.471,100455,132016.764,18473.62,122335.9,154333.765,122918.045,24783.817,53855.822,91187.568,32045.71,4392.379,69822.227,85262.742,31041.291,93901.467,156504.329,57841.785,99190.525,66708.875,48870,58413.132,34663.665,22776.789,24372.194,26032.711,259879.238,50215.874,41334.575,81343.239,139608.471,120716.984,130220.159,129093.467,152351.278,130227.291,140367.662
lysoPC 20:2; [M+H]+@1.92,148986.32,160496.77,144195.23,55262.76,85154.8,97511.28,167905.27,111906.36,79057.24,222335.36,134293.43,221168.06,113370.99,221830.67,179119.74,98164.13,173245.46,138471.15,156170.22,130592.7,164249.14,81686.48,196433.73,189654.63,144564.93,44671.74,147366.56,302281.85,96456.98,31705.73,91838.33,93196.14,66578.26,134528.35,222027.39,104978.79,106432.01,187771.45,185856.66,153877.08,95316.05,65617.36,92474.62,131355.37,205856.12,138274.95,82072.6,173970.23,134342.1,163113.35,143230.59,133047.82,155477.88,152894.52,147867.27
lysoPC 20:3; [M+H]+@1.49,687205.14,651081.7,488372.09,326457.4,293485.25,552619.3,1058779.27,663883.99,475073.38,2112917.92,1148536.44,1466862.72,806114.9,1777156.98,1026513.89,518339.82,1535780.72,705480.16,769369.81,725801.77,829250.64,314224.77,1201708.54,1157497.2,822601.85,136461.63,378020.24,1010767.56,522750.16,31602.26,377447.23,457425.83,165502.79,709544.2,1180982.56,568722.46,1008954.67,646545.19,666272.67,906851.52,407112.92,400176.12,315749.69,415590.31,1709246.22,603552.45,334563.14,743048.28,695374.97,777235.05,785832.33,761529.41,756996.26,782473.9,836060.91
lysoPC 20:3; [M+Na]+@1.53,1031.9155,1966.0268,1004505.873,3198792.948,2177970.681,970892.8284,1264.3342,3491567.559,996058.8094,1366556.105,1312741.363,1244.1357,1497188.648,1169997.742,18781.9107,6497.6245,1285590.137,1789.2659,2720142.602,2829078.528,1001.671,2750285.859,1251653.807,3362187.025,3158409.252,536.0885,1058.3068,219.3288,1337911.042,828886.449,4359315.035,1492945.74,2075882.8,3843206.148,6524403.042,3304493.702,1840.7974,3227026.311,1445562.814,1262266.511,2068666.234,1417048.906,1018.0311,1260.0967,30019.6793,3507287.465,2924605.326,1876956.488,1248679.809,1278802.307,1133385.734,250.8853,3579.5844,1247688.962,3964.3509
lysoPC 20:4; [M+H]+@1.27,7566503,8709309,7172504,4507183,4489825,5692179,9034437,5899368,5791854,18490041,10375969,9722199,10919013,12946065,6110008,4906414,8803369,7967134,6363221,7202441,8093280,5289063,8125882,6498521,6296924,2756001,5806387,15348231,6728166,1524195,6203295,6119424,2902032,8235460,11485919,6774341,8055621,7695722,7209912,5942671,4287338,4668954,5781111,6500782,11063808,7246968,5549984,9841413,7456353,7748762,7989621,7806818,8116981,8416995,8212397
lysoPC 20:5; [M+H]+@0.98,62169.07,54699.71,30906.61,328159.58,19133.21,220122.63,113625.21,57005.57,245283.65,112154.36,65334.62,121926.21,71469.45,155262.73,244675.47,158249.02,128871.38,163192.38,139369.56,80293.89,169100.25,15718.16,129353.86,234379.13,134705.17,154717.12,39826.29,137948.63,30889.9,60460.16,24698.43,275209.81,215491.22,27925.75,34251.23,11691.9,215029.22,52257.05,51242.8,47597.71,137951.93,166305.6,151685.52,198412.62,266444.39,30471.34,185073.03,42657.74,62973.79,242164.85,221526.1,221994.11,256345.76,57909.24,53913.38
lysoPC 20:5; [M+Na]+@1.03,6082.656,7000.102,3866.791,1820.609,2190.06,7331.794,6268.613,4052.143,3975.774,10524.515,7120.844,7252.751,4651.399,9315.566,7373.32,4495.956,14170.872,6317.623,4727.391,8371.713,9706.876,1647.893,10955.899,5773.819,11285.024,3738.597,4948.589,9876.117,6252.194,1344.075,3243.407,4283.465,3339.631,4309.427,2253.599,2147.935,4567.28,2617.404,3179.599,8355.592,5264.061,2547.049,2052.189,2268.704,11387.861,4210.897,2137.164,2144.853,3064.483,6022.145,5528.856,3798.314,2987.718,6666.883,7531.971
lysoPC 21:0; [M+H]+@3.81,7761.96,7583.468,7207.566,6831.443,5836.35,7747.849,11357.381,12801.953,14163.657,10186.855,9445.677,9952.342,10834.737,8417.605,14324.093,6818.432,4580.484,11338.207,8562.004,9626.051,10450.496,9370.241,11862.877,6048.398,6270.075,3470.79,6418.589,14479.868,4296.553,2437.084,12552.92,6577.99,3519.062,8510.138,6249.618,4116.941,4836.146,19698.105,17438.127,13450.54,4335.647,7483.962,13009.714,9447.565,7362.157,7432.449,8555.758,17300.682,7617.163,8378.202,7709.915,7296.636,9067.917,8489.482,7514.666
lysoPC 22:0; [M+H]+@4.19,63475.75,55202.6,47929.65,69484.82,41765.64,66442.8,93192.93,83799.95,75815.72,70953.7,91633.26,76302.62,79823.25,96509.31,104654.94,41445.26,54544.59,74563.33,78331.02,60302.18,67801.49,94697.7,79824.49,52198.68,48280.49,34341.84,122759.4,158155.99,53995.5,19099.65,96245.11,47178.92,53696.01,50465.93,68011.96,56191.71,56337.53,120285.14,106076.25,86635.51,44364.4,53673.44,102955.15,100165.93,74508.09,55908.84,92560,129048.93,57529.84,57014.53,66842.96,69939.27,63485.4,54559.85,60951.34
lysoPC 22:0; [M+Na]+@4.28,3207.934,3483.204,6018.396,6305.673,3118.437,4816.362,5836.11,6781.69,6759.487,3999.934,6605.923,4587.177,4919.427,5604.127,5042.823,3518.992,2281.532,4923.637,3944.281,4003.784,5985.439,5298.599,4577.872,3246.271,3858.991,2238.418,8008.197,6515.51,3556.299,897.184,9222.061,3214.224,3511.642,3831.735,3455.844,3534.638,3396.551,9945.196,8255.247,5066.821,2439.228,4697.854,9675.034,4860.658,2181.588,3298.339,3778.424,8875.454,3405.708,3406.773,5699.521,4604.214,3253.007,3883.401,3618.687
lysoPC 22:1; [M+H]+@3.43,17322.153,6706.955,19874.033,19197.092,9017.28,25564.55,27250.567,23350.116,19691.075,28757.153,26682.603,33699.17,17523.685,27216.956,28736.781,19466.786,18101.111,20388.688,14827.064,12004.393,20700.945,14510.813,13444.294,12733.68,11676.982,8298.636,18415.426,16565.48,9661.7,5107.826,11154.582,12511.338,10995.59,12978.737,18306.104,9711.625,8461.364,28662.466,14339.662,12965.566,11720.78,9460.531,10612.118,9618.971,14301.963,8644.168,14311.272,19220.766,17768.1,15433.655,14539.9,20659.948,23008.431,22015.433,19748.779
lysoPC 22:1; [M+Na]+@3.45,2023.4755,1796.4755,1301.9119,1819.5107,702.0913,2124.9296,1812.3015,2029.9993,963.2216,2612.7556,2623.8557,3080.6722,1562.8063,1934.4195,2605.5851,1523.4238,1246.7571,2541.2534,1612.5769,523.6649,691.5766,772.9567,1805.6855,558.4229,298.88,742.331,658.352,2395.2303,1511.3798,274.6083,1434.93,673.4898,1250.4846,647.2621,2430.2928,622.0753,888.9137,1880.6442,1964.3344,2557.2974,1033.4607,309.5003,1040.8167,356.8304,1376.5974,1334.163,981.9323,1512.6277,1549.5523,1600.6101,1546.3794,1541.6581,1298.3032,926.1815,1672.5925
lysoPC 22:4; [M+H]+@1.78,81982.917,83661.498,75659.663,47499.041,42897.018,55258.829,84473.949,75721.528,70996.582,118099.946,62178.309,70719.361,56668.087,114296.291,70463.974,42660.747,80593.091,53460.917,62411.401,73287.441,77275.387,60838.779,66759.792,100870.114,57433.167,34799.378,79443.14,167825.886,65866.408,9740.921,59766.339,65076.49,41912.834,63714.192,123692.261,63871.142,60984.584,80011.484,85499.546,70526.122,50590.667,34675.662,59783.882,68174.352,76396.769,41778.235,44473.008,99910.168,60568.339,73984.488,66402.24,76882.478,80074.592,87779.58,76429.137
lysoPC 22:5; [M+H]+@1.50,353996.65,308137.04,196051.78,135018.31,196644.26,144183.03,446806.91,353179.75,276633.42,446276.73,205525.5,303125.71,206956.51,532165.73,423388.26,292128.58,351958.42,359555.3,216445.9,188806.78,350085.79,202887.62,256223.59,244490.12,315714.57,69343.9,309417.72,396070.57,97422.92,20513.68,291075.41,117708.99,75286.81,94756.98,179030.18,251174.29,304329.08,269136.52,305215.88,119534.15,150634.97,160553.1,182170.42,201011.64,562960.55,72139.17,58728.66,168902.93,388132.13,173999.77,402641.51,180519.14,402053.29,195834.03,214392.18
lysoPC 22:6; [M+H]+@1.21,4068895.6,3919705.2,3552955.5,3084376.8,2223653.6,3789698.6,6145103.3,3767194,2348080.5,8758853.4,6003169.8,6307467.4,6744956,8290426.7,3722643.2,1995951.9,4886532.2,3676475.8,2877397.4,2991056.9,3455480.6,2795854.5,4132980.2,3544552.1,3199166.8,2007861.3,3088668.8,11903022,3925172.6,822322.8,4846241.8,4989563.1,2296032.8,4052182,6552298.4,3424009.6,5108148.1,3443735.8,4040578.2,4411228.3,2106989.5,2540024.8,3172351,3800010.3,5000539.4,3722681.2,3016183.5,5899354.7,4165432.2,4686434.2,4858802.9,4673458.6,4900517.3,5053117,5051958.9
lysoPC 23:0; [M+H]+@4.73,11728.631,9147.553,13764.064,11320.54,6487.005,16342.626,19453.079,15517.779,24684.785,24978.33,18842.146,19479.592,19219.16,19270.041,16761.893,10337.546,15407.342,25264.42,11672.958,15095.352,19948.821,24275.393,16096.294,16436.412,11370.82,9481.709,33334.799,35843.203,19073.206,3672.829,23688.11,11432.951,13805.839,15929.371,25519.777,14692.512,11676.565,25239.702,21192.797,14064.443,6677.955,14308.197,26036.824,21970.601,9744.488,15139.887,21140.596,28282.758,14768.049,16443.623,12733.218,21384.617,15669.724,17930.34,20148.232
lysoPC 24:0; [M+H]+@5.08,105326.85,91943.19,90886.26,95517.76,51118.25,85067.07,127293.39,127554.66,125840.85,187973.61,177788.74,136378.97,166428.46,169335.55,151328.72,86209.52,101728.58,131709.33,124567.52,89579.98,105082.76,134428.93,114850.28,77042.84,70162.26,47682.54,199577.26,225612.75,97749.71,24487.46,196321.23,94405.58,76034.54,101104.93,127967.89,89194.41,90462.95,168458.24,114496.74,90948.92,57536.16,71617.43,134921.71,133694.53,97176.9,60260.48,114111.14,169982.47,92036.44,92829.35,88152.39,93263.48,93871.21,107515.41,113811.91
lysoPC 24:0; [M+Na]+@5.17,9189.658,4538.684,6811.276,8780.384,2938.934,6739.686,8372.587,9674.628,10960.935,7352.127,8431.863,4979.806,12206.903,9151.817,12062.349,7064.967,8372.099,7502.914,6441.146,9223.88,10957.772,10163.205,7280.09,7664.502,7546.047,5903.21,15101.478,10993.709,6567.428,3426.247,12281.374,11142.689,6448.672,7652.581,10622.057,7816.906,6425.802,9246.794,9887.737,9213.108,4316.662,7152.355,10237.005,9558.187,6201.746,6965.064,10492.081,10374.968,6977.441,4693.647,7403.145,8152.677,6364.435,5764.755,9527.377
lysoPC 24:1; [M+H]+@4.31,14216.27,5319.11,19018.758,20613.287,12988.29,20520.219,17883.932,23864.321,21457.832,25653.473,26572.222,22283.508,19966.046,24921.517,29167.819,19981.459,19711.242,23566.518,17857.765,13712.107,16898.172,12028.417,19078.836,15352.895,15845.622,8941.289,25836.579,24454.949,8748.483,4956.464,20538.422,10306.761,12636.751,10475.131,16284.266,15541.919,12017.8,25541.632,21673.007,14003.834,11918.889,9656.736,16867.721,13974.026,15997.574,11734.213,9519.669,15041.961,17146.03,20780.769,20378.714,16578.903,14749.551,15136.737,20103.083
lysoPC 24:4; [M+H]+@2.35,1627.2104,7309.8929,4500.0406,3757.6983,2144.8189,3890.6699,3768.9389,3986.9232,1417.3076,9116.4517,5400.8367,4618.9724,8299.0474,6425.2345,2658.5106,3025.8813,2561.9736,4172.7591,2475.7132,4254.0036,3883.4507,3189.2214,3634.6722,1748.6022,3667.3777,2070.0564,1694.7316,5511.5063,5080.4297,618.2603,951.8476,5314.4775,2068.8968,4332.855,7961.5794,5209.231,2808.2258,5178.6409,1937.1534,4221.7557,867.2059,6112.0126,4905.5532,3173.1696,6950.4331,3326.6965,3560.9329,7823.0652,4842.6679,4853.3895,4342.6504,6948.6029,7101.5506,5361.0101,3925.1224
lysoPC 26:1; [M+H]+@5.17,5493.488,2722.455,3532.259,4580.496,3394.847,3882.754,4447.767,5684.62,4749.066,9119.768,5865.661,8087.296,7166.779,8224.971,9630.755,4996.161,8372.746,5690.016,4162.877,4659.276,6296.401,5449.2,2717.783,3808.365,5091.025,2315.992,7945.146,7393.61,2912.498,1609.489,5885.208,4051.725,3868.931,4031.778,6090.861,4143.393,3510.26,4192.906,5558.262,4231.285,2465.938,3321.701,3647.412,2746.827,3751.575,2432.382,4794.763,5640.632,4532.282,4027.945,3910.087,4127.021,5831.734,5048.724,4950.66
lysoPE 16:0; [M+H]+@1.70,1594364,1098344.9,1312701.9,1308650.3,773265.3,1438662,1579968.3,1527431,1258079.6,1967844.1,1656260.5,1418622.7,1469644.6,958850.5,869859,1376750.2,942124.9,1107406.2,865078.9,1169042.6,941482,1194611.7,818630.6,704591.1,540220.9,709220.1,1430859.2,2429632.3,1317216.2,351747.5,2120265.1,2163950.3,1025292.6,1264813.8,1637649.8,1078515.6,1050689.3,1000864,1420091.8,1059063.4,617545.4,900904.9,1468118.6,1472647.7,1123275.1,934997.9,1249143.5,1865059.2,1032281,1069318.1,1095167.5,1025106.2,1158420.3,1184885,1191013.4
lysoPE 16:0; [M+H]+@2.13,2841.4804,1389.3746,1615.0991,1558.5645,540.849,1182.6194,3698.9735,1396.2273,5749.2932,595.8131,1730.9089,1029.6821,1608.0313,1696.0122,1956.2106,1136.6032,810.4794,1660.327,832.0577,1326.7067,2409.8497,938.0898,1471.2175,769.4644,1236.5666,2422.3601,553.5777,800.1456,872.2128,1207.8181,4206.817,1538.3025,660.2994,2415.4461,1415.0586,1763.4991,2742.5296,876.0206,760.7294,330.0264,806.6002,1777.9583,4167.4046,2688.8613,3158.4403,2314.322,1429.8512,807.9221,1986.9635,208.0688,2736.5886,1551.8832,1074.3127,3745.7523,1087.5819
